id,name,category,themes,summary,time,address,longitude,latitude,tags,duration,overview,city
1866,평창 바위공원,4,"['자연', '관광지', '휴식', '아이', '힐링', '산책', '웰니스']",넓은 들판에 마음까지도 힐링되는 공원,,강원특별자치도 평창군 평창읍 중리 357,128.410992,37.375839,"[4, 7, 9, 12, 18]",3,"장암산을 뒤에 두르고 평창강이 휘감아 도는 자리에 들어선, 바위를 테마로 하는 공원이다. 공원은 강원도 평창군 평창읍을 중심으로 약 39km(100리) 안에서 수집한 자연석 123점을 전시한다. 자연석의 석질은 화강암, 석회암, 청석 등 다양하고, 무게는 2t부터 140t에 이른다. 잔디 깔린 평지에 거북바위, 두꺼비바위, 황소바위, 병풍바위 등 생김새가 제각각인 바위들이 띄엄띄엄 자리한다. 사람 손길이 닿지 않고 오직 자연이 조각한 바위들의 기기묘묘한 모습이 시선을 사로잡는다. 바위를 따라 산책로가 잘 조성되어 있어 호젓한 산책을 즐길 수 있다. 바위공원과 이어지는 너른 터에 평창군이 무료로 운영하는 바위공원 캠핑장이 있다. 30여 개의 캠핑 덱을 갖췄고, 평창강이 흐르는 풍경 또한 수려해 찾는 이가 많다. 바위공원 북동쪽에 자리한 장암산(836m)은 패러글라이딩 활공장으로 쓰인다. 바위공원에서 2km 떨어진 거리에 평창을 대표하는 전통시장인 평창올림픽시장이 있어 함께 둘러보기 좋다.<br>",평창군
1868,대포항전망대,4,['관광지'],일출과 일몰을 감상할 수 있는 속초의 명소,,강원특별자치도 속초시 대포동 753-7,128.606173,38.175948,[18],3,,속초시
1869,남대천생태관찰로,4,['관광지'],바람에 춤추는 억새와 바다와 맞닿은 남대천의 물줄기,,강원특별자치도 양양군 양양읍 조산리 86-8,128.639712,38.097888,[18],3,,양양군
1870,강촌 출렁다리공원,4,"['자연', '관광지', '가족', '풍경', '경치', '공원']",젊음이 가득했던 강촌의 옛 추억들이 담겨져 있는 공원,,강원특별자치도 춘천시 남산면 강촌리 671-5,127.635775,37.813596,"[4, 7, 9, 12, 18]",3,"출렁다리의 정식 명칭은 등선교이다. 출렁다리는 보행만 가능한 관광형이며 폭 2M, 길이 58M이다. 출렁다리 양 끝에는 추억광장과 공원이 조성되어 있다. 추억 광장에는 예전 강촌 출렁다리 사진과 과거 대학생들로 붐빈 강촌의 번영을 재현한다는 뜻의 조형물이 전시되어 있다. 강촌 출렁다리 공원을 거닐 때 자신의 추억을 떠올리기 적절한 곡을 들으며 길을 걷는 것도 나쁘지 않다. 더욱이 사랑하는 사람과 함께 옛 이야기를 도란도란 나누며 거닐다 보면 어느새 다리를 다 건너가 있을 것이다. 그리고 예전의 출렁다리와 현재의 출렁다리가 어떻게 달라졌는지, 주변 경관은 또 어떻게 다른지 비교하며 걷는 것도 하나의 재미이다.<br>",춘천시
1871,레고랜드 코리아 리조트,4,"['관광지', '가족', '아이']",국내 첫 글로벌 레고 테마파크,영업시간 매일 10:00 ~ 18:00,강원특별자치도 춘천시 중도동 603 레고랜드 코리아 리조트,127.696392,37.882242,"[12, 18]",3,"LEGOLAND® Korea는 덴마크, 영국, 캘리포니아, 독일, 플로리다, 말레이시아, 두바이, 일본, 뉴욕에 이어 10번째로 한국에 개장한 국내 첫 글로벌 테마파크로 만 2세(24개월 이상)에서 12세의 자녀를 둔 가족들이 즐길 수 있는 놀이기구와 어트랙션으로 구성되었다.
LEGOLAND® Korea는 섬 위에 지어지는 첫 번째 파크로 가장 아름다운 경관을 자랑한다. 또한, 낮에는 LEGOLAND®에서, 저녁에는 LEGO® Hotel에서 최고의 경험을 할 수 있는 완벽한 가족 맞춤형 테마파크이다.
(출처 : 레고랜드 코리아 리조트)",춘천시
1873,척야산문화수목원,4,['관광지'],척야산 일대에 조성되어 있는 수목원,,강원특별자치도 홍천군 내촌면 물걸리 산83,128.160724,37.780088,[18],2,,홍천군
1874,가원습지생태자연공원,4,"['자연', '관광지', '휴식', '아이', '풍경', '힐링', '산책']",다양한 생물이 공존하며 살아가는 생태자연공원,,강원특별자치도 동해시 지가동 77-6,129.106931,37.473486,"[4, 7, 9, 12, 18]",3,,동해시
1875,동강전망자연휴양림,4,"['관광지', '웰니스']",숲 속의 작은 집으로 떠나는 힐링 여행,매일 14:00 ~ 12:00,강원특별자치도 정선군 신동읍 고성리 산17,128.608198,37.260575,"[9, 18]",3,"동강은 천혜의 환경을 간직한 자연 자원이다. 물이 맑고 생태 가치가 높을 뿐 아니라 풍경이 빼어나 많은 여행자의 사랑을 받는다. 정선은 그 가운데 동강의 다채로운 표정을 가장 가까이에서 만날 수 있는 지역이다. 광하안내소에서 나리소까지 이어지는 구간은 그 진수를 선보인다. 동강전망자연휴양림은 그 길을 달린 후 나리소 앞 동강로에서 약 2.5km 가량 산기슭을 따라 이동해야 나온다. 해발 600m의 산기슭이다. 그렇다보니 전망을 빼고 논할 수 없다. 그 이름이 달리 동강전망자연휴양림일까. 어지간한 산의 정상부와 맞먹는 자리라 발아래 동강과 맞은편 백운산이 꿈처럼 다가선다. 그 품에 안긴 점재마을, 제장마을 등의 모습도 한눈에 들어온다. 동강전망자연휴양림의 또 다른 장점은 캠핑이다. 동강전망자연휴양림은 휴양림보다 오토캠핑장에 가깝다 총 4개 구역 67면의 오토캠핑 사이트와 취사장 샤워실 등의 캠핑 편의시설을 잘 갖추고 있다. 특히 이 모든 풍경을 품을 수 있는 전망대 옆 캠핑 사이트가 명당이다. 물론 캠핑이 아니어도 좋다. 그 전망만으로 휴양이 되고 힐링이 되니 꼭 한 번 다녀올 만하다.<br>",정선군
1876,려우도예,4,"['관광지', '연인', '체험', '이색', '데이트', '커플']",김유정작가의 생각과 숨결을 도자기에 표현할 수 있는 곳,,강원특별자치도 춘천시 신동면 증리 914-9,127.717678,37.818364,[18],3,"실레마을에 들어서면 곳곳에서 김유정선생님의 숨결을 느낄수 있다. 실레이야길에서도,동네 골목길에서도 소설속에 들어와 있는 듯 실레마을 전체가 소설의 배경이 되고 있다. ‘김유정문학마을’에서는 다양하게 김유정선생님을 만나고 표현해볼수 있는데 려우도예는 김유정작가의 생각과 숨결을 도자기에 그림으로 표현해보기도하고, 흙으로 빚어서 다양한 도자기를 만드는 공간이다.",춘천시
1879,금강공원에코스튜디오,4,"['관광지', '공원', '생태']",다양한 역사 문화 자원,,강원특별자치도 영월군 영월읍 영흥리 1132,128.477313,37.185999,"[4, 9, 18]",3,"동강이 내려다보이는 언덕에 자리한 금강공원이 지난 2020년 에코 스튜디오로 재탄생했다. 영월의 다양한 역사 문화 자원들이 어우러진 이곳엔 야외무대와 나무 정원, 에코 놀이터, 라디오스타 박물관 등이 자리한다. 그중에서도 공원 가운데 자리한 사운드 허그가 단연 눈길을 사로잡는데, 이는 단순한 조형물이 아니라 실제로 음악을 들을 수 있는 초대형 스피커다. 사운드 허그에는 K-pop부터 발라드, 트로트 등 모든 세대가 함께 즐길 수 있도록 엄선된 인기 가요 6곡이 내장돼 있다. 거대한 스피커 안으로 들어가 공원을 가득 채우는 음악을 감상하는 경험은 오직 금강공원 에코 스튜디오에서만 가능한 특별한 추억이 된다. 또 조선 전기에 세워진 팔작지붕 형태의 누정, 금강정에 오르면 아래로는 동강이 흐르고 그 앞으로는 계족산과 태화산이 그림 같은 풍광을 선사한다.",영월군
1880,춘천평화생태공원꿈자람물정원,4,['관광지'],6·25전쟁 중이던 1952년 설치된 물탱크가 '꿈자람물정원'으로 변신,,강원특별자치도 춘천시 소양로3가 128-1,127.719857,37.880653,[18],3,"옛 미군 주둔지인 춘천 캠프페이지 내 물탱크를 중심으로 조성한 도심 속 물놀이 시설. 유수풀, 유아 전용 풀, 워터슬라이드, 사계절 썰매장, 매점 등의 시설을 갖춰 가족 단위로 이용하기 좋다. 유수풀은 수심이 최대 70cm 정도로 나이 제한 없이 이용 가능하고 안전을 위해 45분간 운영하고 15분간 휴식하는 구조다. 쉬는 동안 아이들이 심심하지 않도록 물밖에는 트램펄린 시설도 갖췄다. 물놀이 시설은 보통 7~8월에만 운영하며 썰매장은 사계절 운영한다. 사계절 썰매장은 높이 13.5m, 길이 80cm로 어린이용과 성인용 썰매가 따로 있다. 보호자와 영유아가 함께 타는 2인용 썰매는 여름 이외 계절에만 제공한다.<br><br>[주요시설&부대시설]<br>사계절썰매장, 티핑버켓, 야자수버켓, 워터터널, 워터샤워썬, 조합놀이대, 매점, 샤워실, 의무실, 탈의실<br>",춘천시
1881,청초호호수공원,4,"['관광지', '공원']",심신을 치유하는 공간,,강원특별자치도 속초시 교동 1025-1,128.582464,38.19606,"[4, 9, 18]",3,,속초시
1882,정암해수욕장,4,"['자연', '관광지', '휴식', '가족', '풍경', '피서', '여름']",부드러운 모래사장을 바라보며 커피 한잔 여유를 즐길 수 있는 곳,,강원특별자치도 양양군 강현면 정암리,128.616163,38.139049,"[4, 7, 9, 12, 14, 18]",3,"강원도 양양군 강현면 정암1리의 정암해수욕장은 7번 국도변에 자리한다. 해변을 따라 산책로와 자전거 전용도로가 조성돼 있다. 해변은 자갈이 간간이 섞인 부드러운 모래로 이뤄져 있으며, 물이 깨끗하고 경사도가 심하지 않아 가족단위 여행객이 주로 찾는다. 해변 바로 앞으로 바다가 바라다 보이는 전망 좋은 카페들이 있다. 모래사장 뒤로 소나무 숲이 우거져 있는데 솔밭 캠핑도 가능하다. 해수욕장은 매년 7월 15일부터 8월 22일까지 개장하며, 매년 8월 첫째 주 토요일에는 조개잡이 축제가 열린다. 여름 피서철에는 해변 한쪽으로 마을 부녀회에서 운영하는 향토 먹거리 식당과 농특산물 판매장이 들어선다. 부녀회 식당에서는 토종닭, 감자부침, 도토리묵 등을 맛볼 수 있다. 인근에 낙산사, 후진항, 물치항 등이 있다.",양양군
1883,기사문해변입구,4,"['자연', '관광지', '휴식', '풍경', '피서', '바다', '여름']",기사문항과 맞닿아 있는 조용한 서핑 스폿,,강원특별자치도 양양군 현북면 기사문리,128.730538,38.005427,"[2, 4, 7, 9, 14, 18]",3,,양양군
1884,진전사,4,['관광지'],과거의 찬란한 모습을 되살리는 천년고찰,,강원특별자치도 양양군 강현면 둔전리 산1-1,128.545524,38.123023,[18],3,"동해바다가 내다보이는 진전사 터 안의 작은 언덕 위에 서있는 탑으로, 진전사를 창건한 통일 신라의 도의선사 승탑으로 추정된다. 도의는 선덕왕 5년(784)에 당에서 선종을 이어받고 821년에 귀국하여 설법을 시작하였으나, 당시는 교종만을 중요시하던 때라 두각을 나타내지 못하고 이 절로 들어와 40년 동안 수도하다가 입적하였다.
승탑[부도]은 승려의 사리나 유골을 봉안하는 묘탑으로, 고승이 입적한 후 그의 죽음을 추모하고 존경심을 나타내기 위해 세웠다. 양양 진전사지 도의선사탑은 전 원주 흥법사지 염거화상탑과 함께 한반도에 세워진 최초의 승탑으로 알려져 있다. 1968년에 양양 진전사지 삼층석탑과 함께 복원하여 다시 세웠다. 
이 부도는 일반적인 다른 부도와는 달리 8각형의 탑신을 하고 있으면서도, 그 아랫부분이 석탑에서와 같은 2단의 4각 기단을 한 점이 특이하다. 도의 선사의 묘탑으로 볼 때 우리나라 석조부도의 첫 출발점이 되며, 세워진 시기는 9세기 중반으로 추측한다. 전체적으로 단단하고 치밀하게 돌을 다듬 은데서 오는 단정함이 느껴지며, 장식을 간결하게 새긴 조각들이 특징적이다.",양양군
1886,궁촌항,4,['관광지'],한적해서 더 매력있는 항구,,강원특별자치도 삼척시 근덕면 궁촌리 213-14,129.269538,37.32757,[18],3,"삼척시 근덕면 궁촌리에 있는 어항이다. 1991년 1월 1일 국가어항으로 지정되었으며, 궁촌항은 오징어를 비롯해 가자미, 넙치, 우럭, 도루묵, 임연수어, 대구, 방어 등 다양한 자연산 어종이 어획되며, 관광 및 해양스포츠 장소로 복합기능을 담당하고 있다.

인근 해수욕장인 궁촌 해수욕장은 천혜의 자연 경관을 자랑하는데 교통 편의를 위해 해수욕장 내의 백사장까지 차량이 들어갈 수 있다. 궁촌항 인근 해안에 침식 및 퇴적이 발생하여 원인을 규명하기 위한 모니터링 조사를 거쳐 수립된 침식 저감 계획에 따라 침식 및 퇴적이 발생된 대상 지역 해안을 복구하기 위한 해안 침식 대책 시설로 사용하기 위해 만들어진 항구이다. 지하 금강산이라 불리는 동양최대의 환선굴, 준경묘와 영경묘 등의 역사적인 관광지 및 원광 해수욕장 등이 주변에 있다. 

(출처 : 강원도청)",삼척시
1887,샘재골송이마을,4,"['자연', '관광지', '휴식', '풍경', '힐링', '농촌']",산 좋고 물 맑기로 유명한 농촌마을,,강원특별자치도 양양군 현북면 상광정리 506-1,128.694972,38.013043,"[4, 7, 9, 18]",3,"샘재골송이마을은 산 좋고 물 맑기로 유명한 곳에 위치한 농촌마을로 광정천과 한재샘터, 송이향이 은은한 소나무 숲이 우거진 천혜의 환경을 자랑한다. 주민들은 이곳에서 송이, 감자, 옥수수, 고추, 콩 등 농작물을 재배하고 있다. 그중에서도 송이는 전국 최고 수준의 품질을 자랑한다. 40년 전 국내 최초로 송이공판장이 개설되어 양양 송이를 일본에 수출하는 등 이 지역 송이의 우수함을 전 세계에 알려왔다. 감자와 옥수수를 수확하는 여름이 되면 옥수수감자축제가 진행되는데, 이때 손수 수확한 작물을 집에 가져가 요리해먹으면 좋다. 

(출처: 강원도청)",양양군
1888,소금산울렁다리,4,['관광지'],소금산 출렁다리보다 2배 더 긴 404m의  보행현수교,,강원특별자치도 원주시 지정면 간현리 1108-35,127.820811,37.36502,[18],3,,원주시
1889,필례 게르마늄 온천,4,"['관광지', '온천']",쉬어가는 시간,,강원특별자치도 인제군 인제읍 귀둔리 1061,128.369664,38.076409,"[7, 16, 18]",3,,인제군
1890,무궁화테마파크,4,['관광지'],무궁화의 위상을 높이고 무궁화의 아름다움을 널리 알리다,,강원특별자치도 홍천군 북방면 하화계리 33,127.868756,37.687774,[18],3,"홍천군이 대한민국 무궁화 메카도시에 선정됨에 따라 대한민국의 꽃 무궁화의 위상을 높이고 무궁화의 아름다움을 널리 알리고자 2010년~2011년에 조성하였다. 2019년 10월 18일 홍천군의 2호 무궁화 명소로 선정된 무궁화테마파크는 총 면적 19,559㎡에 5,769본의 무궁화가 식재되어 지역주민들을 비롯한 관광객들이 편안한 시간을 보낼 수 있도록 조성한 공원이다. 무궁화를 비롯한 다수의 식물이 식재되어 있으며 연못, 관찰데크, 파고라, 운동기구 등의 편의시설이 설치되어있다. 무장애체험길, 터미널, 주변 무궁화 관련 시설과 인접하여 무궁화 관광지의 역할을 충실히 수행하고 있으며 연중무휴 개방하여 운영하고있다.",홍천군
